Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
44992937330.62679,2792801467201.081,267318932814.29257,2502262741526.659,24958694899.6664,1669301106601.8823,866826330140.5261,293005281348.3536,78419007635.73465,1740999181004.519,1819325996429.172,14145308079.199991
46526350724.15657,2783122640308.07,266076219368.83115,2504450384759.879,25538411877.179028,1724531288370.7393,859638966233.8424,301466080053.2835,79220749734.1148,1771227826085.2166,1813944627205.4287,14129981986.9791
47624635566.12017,2773601985817.3457,265846091506.3443,2513587697284.156,26341168920.29634,1780293501165.5325,850732358656.7136,309949602635.0817,80168974256.60588,1805099365978.4456,1808609610844.8303,14139186339.099852
48230113532.829575,2764250834195.114,267372811746.23816,2529973719889.673,27190169099.477463,1836087759627.9387,840294738737.8969,317597681079.7683,81254545276.40662,1841727942717.137,1803337625175.0293,14152277149.542915
48307818235.153305,2755071119708.0884,271013514881.99988,2554006124721.8726,27925080914.31008,1891426555823.4287,828546445228.2445,323752076468.036,82470456648.1884,1879828287287.809,1798155426266.204,14146533701.56905
47845129139.22683,2746060651863.952,276321221995.58105,2585355953486.513,28423089425.795937,1945841587053.1624,815730966853.0791,328106909411.6355,83810438511.87134,1917791646972.548,1793077352055.542,14101900160.442974
46852578906.43188,2737309131371.143,283208164508.84424,2623358571995.338,28608060881.48578,1998893925190.299,802099207851.0431,330602627953.6006,85268568244.09935,1953773429549.9944,1788109905105.7014,14001608211.200731
45364633088.65253,2728833937501.22,291478269880.64667,2667068173149.8413,28452900577.501736,2050178004012.692,787888956268.3662,331425986317.0748,86840272484.305,1985800409950.5632,1783257918705.0322,13835130772.303072
43440738675.402176,2720647208393.2144,300222057561.0652,2715307207265.1416,27978460491.69292,2099320400737.6045,773362165809.9839,331002227596.3702,88520742829.34042,2011878817923.8125,1778520109813.8357,13599466691.609035
41166718465.39621,2712752330545.532,308489266340.5241,2766727117529.5835,27250200339.993256,2145982082081.7383,758751712287.7708,329914608566.9531,90306567880.37347,2030096564254.755,1773890145155.4363,13298607205.418272
38656322495.78015,2705142276610.157,315415728520.0085,2819884272476.975,26371854129.189342,2189858760542.3088,744240054255.8408,328822244515.1667,92194628746.36546,2038714322339.6511,1769357144753.0503,12943362074.65713
36051890328.70787,2697800733220.526,320273053331.4832,2873283669665.92,25470195568.99039,2230726302822.488,729965395513.2903,328355372754.3524,94187460284.03188,2036243262032.276,1764904756827.7605,12550401551.914837
33522460256.375286,2690696787606.796,322352704631.7085,2925286639847.5337,24456832161.05569,2268383815225.4272,716027541328.8951,328937202054.8068,96281870056.16595,2021466211757.6533,1760517935119.8557,12136574411.795746
31261675311.040565,2683806337156.359,321655654516.2911,2974736445706.001,23158255090.5959,2302675652913.709,702490763056.2869,329904879649.0628,98476498165.96432,1993563283274.6555,1756180049181.869,11663960468.913502
29447780066.12037,2677097324462.704,318356906478.3874,3020760698217.247,21593129460.50955,2333493838284.45,689388081590.2485,329644077059.98785,100769211320.09187,1952138347604.1787,1751878228943.9053,11098430574.83213
28245406537.3074,2670518631992.5703,312876433253.5648,3062527182668.808,20015224483.724773,2360763705125.04,676726932250.607,328896752870.7538,103156741835.30109,1897208213228.005,1747599271913.8997,10523497702.969654
27773890371.407307,2664040368140.798,305857772237.3562,3099428598778.612,18799069327.423195,2384438632807.873,664480617694.4292,328320337701.35895,105635529845.074,1829207035345.34,1743331460453.9324,10009630100.926256
28034907940.007607,2657621469697.998,298057798608.1262,3130988826698.3525,18128805548.56421,2404500048982.076,652601066341.1581,328319316585.4288,108201652886.0894,1748977349790.6787,1739065012513.2097,9577306973.125748
28913144695.818035,2651211246717.535,290335267790.61224,3156935014540.368,17687146959.09753,2420952819123.977,641035898747.4257,328602965019.2569,110849973566.8433,1657723051841.825,1734791089151.0154,9197356794.754663
30222595264.73031,2644761289423.4883,283492404657.32275,3177056472050.748,17403313706.26949,2433824207745.6387,629739533013.969,328697385498.77216,113574820701.518,1556983932606.231,1730502083311.9473,8880910972.111788
31760483299.0431,2638181028874.001,278071869328.6421,3191168391389.021,17210562809.252716,2443161454061.8955,618681600606.4265,328291739464.64026,116369866175.4958,1448578664590.5474,1726193610607.0488,8616129487.329742
33344203934.121136,2631405993687.2085,273857620003.95367,3199156544394.313,16959563560.156408,2449020374528.161,607854925128.3141,327163147472.88654,119228218720.97289,1334561923466.1672,1721867892645.4492,8382903850.390707
34831191645.00209,2624401397040.7183,271033064317.2431,3200852514686.6123,16582534587.382025,2451465904962.953,597279223599.9507,325289469961.84216,122141980540.26074,1217152490218.831,1717524302291.4597,8169929701.181968
36120320645.12701,2617126874967.957,269628217160.94333,3196056276903.0083,16076523996.914282,2450581532958.77,586998523880.1942,322889978230.9054,125102369672.62036,1098692382605.698,1713161708010.5898,7973200899.880151
37150578879.32404,2609565121008.122,269156787092.50208,3184536638906.805,15511945934.138422,2446457652894.736,577058598195.7445,320358386075.03204,128100106150.45674,981582873291.4264,1708777635490.5117,7800700241.352702
37895757359.83957,2601678459248.85,268968714649.176,3165590332616.152,15057625007.568983,2439182104365.764,567608575946.8553,318096078906.13745,131125161520.12006,868234864515.2698,1704369277393.3762,7666284704.539533
38359101039.69015,2593435538577.399,268399823774.8408,3139000153814.5547,14806111228.25585,2428842228786.7705,558807950246.5781,316439426881.4983,134166683997.93114,761020639747.9452,1699920169917.6265,7595964628.787128
38569052433.2148,2584806802847.7534,266790147812.5,3104577450125.972,14671582141.677164,2415525098140.472,550820027415.8921,315266439639.0792,137211437285.73254,662222710061.4253,1695422071160.3215,7585929890.155521
38574451237.77255,2575749726710.0645,263794481924.78555,3062261436880.552,15001052658.088684,2399338371989.0024,543810766811.4539,313341458621.3213,140247090253.6996,573920454667.7589,1690865468169.6577,7584079421.452185
38438701259.20501,2566261642039.4204,259535813784.12143,3012664544673.864,15681699491.249424,2380388028468.3115,537941790708.5696,310858876463.47394,143260160629.80844,498173981099.6132,1686246281518.143,7599229541.429682
38231473999.19273,2556324838442.819,254257056880.96823,2956218985507.8555,16633376405.341116,2358771279973.6,533347361605.7594,309502364434.0247,146234643962.8077,436626756685.5182,1681577666682.983,7715316530.926722
38025006730.30389,2545945788780.8423,248650458465.73587,2893332819131.341,18025126296.0268,2334584639462.7915,530105526232.2033,309735712268.8467,149152664757.53464,390150522216.776,1676856314418.5354,7968309312.417403
37883281976.73698,2535128360703.1035,243597985168.88025,2824489301151.6675,19724197000.422382,2307921410122.703,528231811695.89215,311171424251.62585,151994360863.94452,358427623101.24567,1672089377753.5725,8337655566.983739
37854124710.72873,2523879969880.8223,239962588852.51944,2750301462363.2744,21476907549.37868,2278873912686.4326,527664387304.9648,313235026890.7364,154737667286.21768,339751843637.34204,1667304466117.5305,8781591297.46988
37964217823.50959,2512211885418.1875,238466247918.7671,2671486196485.406,23087576894.57533,2247532693466.293,528259263327.7968,315325469039.29486,157358626526.81003,331304899094.5664,1662520794392.6826,9249178893.22455
38216716420.45676,2500115078952.141,239444971054.69617,2588857181996.878,24415789820.991497,2213999376242.645,529797246235.5903,316923311416.6289,159831537330.91162,329902487106.24115,1657742140195.6472,9683682561.335283
38593556640.66894,2487582675732.003,242388692336.78665,2503332034959.7256,25371070745.508587,2178378996196.9944,531993182908.14496,317699601969.9613,162129278870.7903,332731552482.044,1652967607785.1086,10063961541.802412
39059250737.27552,2474704535024.532,247164652426.1158,2415887694517.4585,25908108736.61961,2140774076968.1816,534509646555.15234,317526456160.3737,164224115815.9976,337745997648.6996,1648193095452.317,10375378873.583387
39567057180.98481,2461510536668.0283,253559032582.37808,2327445688901.1475,26023984383.425457,2101289016177.8608,536961384684.73615,316485333463.3277,166087663569.49747,343656451604.64746,1643412208807.1726,10608317094.289827
40065985573.11127,2448032250361.867,260613297775.5636,2238913261945.87,25756638799.948578,2060044913903.142,539002934361.0475,314842553307.501,167692158526.85706,349686908917.5982,1638616241142.3735,10761699217.635632
40506259308.142845,2434300980451.18,267301071520.5836,2151187057000.7363,25183383114.420723,2017167398191.5337,540281905522.8185,312985971049.8284,169010718389.46265,355377996800.4535,1633795449747.6758,10843279383.408072
40843184979.57411,2420335976587.02,272698734593.99844,2065619265698.231,24417658761.583862,1972794018585.8936,540449008840.3393,311273695202.5448,170018469140.1911,360449552767.999,1628939454809.2017,10868895994.79751
41038922804.75053,2406159942167.364,276097018402.7122,1983172702070.3225,23598673677.24662,1927071757817.389,539187301638.778,310491958337.17456,170692875228.26865,364707161028.35547,1624034522269.8423,10860672884.812878
41065144656.05685,2391799400666.1616,276803865577.83984,1904735064590.4805,22684818425.087944,1880147808341.785,536240595291.5336,311135038387.0178,171013303349.36035,367898181672.8385,1619067788689.0354,10841269796.331682
40903787756.29889,2377297437774.4507,274864818203.51123,1831566242202.9028,21616392175.48019,1832198921476.025,531416134525.926,312549676490.4415,170964880671.50204,369833275987.3976,1614034321736.0708,10794997875.423918
40544624744.0182,2362701066486.428,270513960179.3902,1764928217079.1018,20504279937.16936,1783417581848.0986,524615536535.3901,313279020667.931,170536782654.5195,370452083905.1788,1608928007674.5889,10672055540.505896
39984931760.82996,2348050917174.588,264261029107.0684,1705720739648.014,19448647766.562683,1734002540018.1604,515812503051.0327,314425614944.438,169722688152.16748,369766050607.1308,1603746770567.856,10544718303.535788
39229404430.27333,2333382361238.944,256883348370.7089,1654637010158.823,18780351272.77221,1684154790221.9902,505058431797.74274,316468049017.9521,168522873677.2962,367893300857.5689,1598492608841.7915,10508222242.936989
38287043483.7786,2318723869540.6567,249390617564.26248,1612168297910.793,18566081407.946453,1634090071268.1653,492493730106.6559,319396019531.45886,166942823412.01883,365084522421.6966,1593171774913.7168,10588992028.662811
37170275209.58747,2304104266285.827,242940083315.49243,1578516952385.4182,18720665373.64168,1584028281925.8767,478353898776.256,322849499142.04535,164992556917.82614,361693978940.7049,1587793227481.7764,10788143457.063416
35896884860.60621,2289548317697.6245,238648712512.02005,1553502583659.7375,19106185651.96166,1534185129360.833,462972614009.9292,326456797324.35474,162687761280.48483,358146001052.6928,1582367255824.3015,11086969460.1015
34488836301.289986,2275039772328.4253,237324940266.61725,1536750018347.371,19564926054.989456,1484778277765.7722,446782512692.4644,329828414039.9098,160048466756.54895,354910471198.91724,1576907012613.4543,11470798853.408524
32973949552.67536,2260584968811.077,238871540848.4296,1527795896695.6453,19952472446.09979,1436029603333.371,430315725491.5654,332700602298.4536,157100348132.10526,352459513601.9026,1571426007398.1824,11917998232.321978
31386357519.548367,2246225104363.2666,243487765650.3435,1525976612616.6267,20207298876.441746,1388140259290.7354,414203683374.3308,334988603122.62555,153873230201.80334,351251513153.50574,1565940956979.8953,12406112113.539112
29768176130.61144,2231973241276.727,251091080151.84464,1530558440846.2737,20350103630.792545,1341298229484.9028,399136697836.02704,336763896501.3513,150400307813.68716,351741943142.6242,1560468563434.9895,12920174701.01791
28171824420.719303,2217851132103.1133,261019455746.1441,1540809810538.4734,20450486747.17232,1295671080698.6323,385869186980.0162,338190908598.5185,146717723914.3672,354406673976.2171,1555026346926.5537,13450269107.012558
26659960293.97797,2203862751266.156,272476455358.3997,1555790534921.207,20648982961.82785,1251403189254.7942,375223973252.75214,339465202099.7699,142864159005.98862,359835891075.9686,1549630045106.0645,13989600582.85276
25303134590.93616,2190004101377.5503,284722561546.74225,1575396344332.826,21017716919.076134,1208611172214.6665,367929229357.2144,340833203880.7216,138879567800.75674,368798446254.2109,1544293168390.126,14527618302.07071
24174115512.587505,2176261548836.8635,297070889676.8704,1599867245787.2844,21549460631.55064,1167384411095.0688,364548471726.0255,341972751556.09235,134804687953.16048,382256310479.164,1539024187710.4343,15038461777.897062
23339126132.41081,2162607454552.94,309186607909.3241,1629785853634.402,21986446943.5691,1127810904289.3748,365410162159.1066,342012939672.85065,130682268913.66232,401277629440.0483,1533851079685.6523,15467473635.068537
22845204739.48437,2149028918847.7727,321110259299.25555,1666070639697.7754,22234203958.15435,1089943129150.6772,370556903104.8367,340494761782.19073,126554513518.4972,427130310099.3423,1528796414866.1,15790276617.919886
22705402532.695724,2135504825576.5,332929447302.7917,1709091111521.6274,22330692728.288883,1053804915671.8315,379740698392.0346,339083756616.447,122463280006.7721,460872555149.6282,1523879375525.633,16087268323.66653
22892653516.54906,2122020112034.1348,345014364870.56274,1759972712069.9478,22779224885.821323,1019397623748.1748,392459902886.1369,338103229534.5949,118448391855.19743,503203564291.38513,1519112240993.1138,16375865126.24796
23355554014.048584,2108555276815.908,357711525893.2575,1819733062981.2048,23507294670.28632,986701264478.3224,408030922838.81854,337259723014.7787,114547065736.09016,554303113832.304,1514501841389.122,16642130432.412071
24019231371.14565,2095083258933.205,371255871531.912,1889005376569.4663,24378921058.18293,955677039732.2616,425690007895.2473,336148563537.28406,110793201146.85748,613798389853.2334,1510050144479.8916,16882639473.686493
